time,id,station,address,latitude,longitude,location,status,lot,bike,empty,weather,temp,pressure,humidity,wind
2015/9/30 01:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,16,36,Rain,300.17,1011,78,3.6
2015/9/30 02:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,15,37,Rain,299.37,1011,69,4.1
2015/9/30 03:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,15,37,Rain,297.27,1011,74,2.6
2015/9/30 04:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,17,35,Rain,296.67,1011,94,0.5
2015/9/30 05:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,17,35,Rain,298.19,1011,94,2.6
2015/9/30 06:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,19,33,Rain,298.76,1012,88,2.6
2015/9/30 07:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,22,30,Rain,300.46,1012,83,0.5
2015/9/30 08:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,34,18,Rain,302.59,1013,74,5.85
2015/9/30 09:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,16,36,Rain,305.73,1013,66,1.5
2015/9/30 10:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,32,20,Rain,306.57,1013,55,1
2015/9/30 11:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,27,25,Rain,301.23,1013,55,2.6
2015/9/30 12:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,18,34,Rain,306.97,1013,55,3.1
2015/9/30 13:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,29,23,Rain,307.18,1012,59,3.6
2015/9/30 14:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,42,10,Rain,306.47,1012,52,2.6
2015/9/30 15:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,25,27,Rain,304.33,1012,52,3.6
2015/9/30 16:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,24,28,Rain,303.39,1012,62,4.1
2015/9/30 17:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,40,Rain,303.83,1012,66,3.1
2015/9/30 18:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,40,Rain,303.06,1013,66,3.1
2015/9/30 19:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,31,20,Rain,301.69,1013,74,2.6
2015/9/30 20:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,21,30,Rain,302.86,1014,74,2.6
2015/9/30 21:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,24,28,No Rain,300.78,1014,78,3.6
2015/9/30 22:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,0,51,Rain,301.37,1015,78,2.1
2015/9/30 23:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,4,47,Rain,301.37,1015,83,1.5
2015/10/1 00:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,8,43,Rain,300.82,1014,83,1.5
2015/10/1 01:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,42,Rain,300.89,1014,83,1.5
2015/10/1 02:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,39,Rain,301.12,1014,78,1
2015/10/1 03:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,39,Rain,300.7,1013,83,1.5
2015/10/1 04:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,39,Rain,300.35,1013,88,2.1
2015/10/1 05:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,39,Rain,301.49,1013,88,1.5
2015/10/1 06:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,14,37,Rain,299.69,1013,83,2.1
2015/10/1 07:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,42,Rain,301.32,1013,78,0.5
2015/10/1 08:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,31,21,Rain,302.81,1014,74,1.5
2015/10/1 09:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,34,18,Rain,305.26,1014,70,1
2015/10/1 10:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,26,26,Rain,305,1014,66,3.1
2015/10/1 11:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,20,32,Rain,306.56,1013,59,2.1
2015/10/1 12:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,40,Rain,306.54,1012,55,2.6
2015/10/1 13:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,50,Rain,306.55,1012,59,4.6
2015/10/1 14:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,24,28,Rain,306.55,1012,59,4.6
2015/10/1 15:34,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,27,25,Rain,306.09,1011,59,3.6
2015/10/1 16:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,28,24,Rain,304.91,1011,66,3.1
2015/10/1 17:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,25,27,Rain,305.06,1011,66,2.6
2015/10/1 18:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,26,26,Rain,303.67,1011,66,2.6
2015/10/1 19:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,31,21,Rain,302.7,1012,74,4.6
2015/10/1 20:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,17,35,Rain,302.38,1012,74,4.6
2015/10/1 21:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,51,Rain,302.02,1013,78,3.1
2015/10/1 22:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,0,52,Rain,302.16,1013,74,0.5
2015/10/1 23:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,51,Rain,301.53,1013,78,2.6
2015/10/2 00:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,50,Rain,301.42,1013,78,1.5
2015/10/2 01:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,51,No Rain,302.24,1013,78,0.5
2015/10/2 02:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,No Rain,300.47,1013,88,7.91
2015/10/2 03:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,No Rain,300.24,1013,83,2.6
2015/10/2 04:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,Rain,298.48,1013,88,6.7
2015/10/2 05:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,Rain,297.34,1014,83,7.2
2015/10/2 06:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,50,Rain,297.14,1014,88,6.2
2015/10/2 07:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,51,Rain,297.13,1015,83,6.7
2015/10/2 08:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,4,48,No Rain,298.02,1015,78,5.7
2015/10/2 09:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,40,Rain,297.95,1016,83,7.7
2015/10/2 10:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,27,24,Rain,298.37,1016,88,5.7
2015/10/2 11:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,13,38,Rain,298.97,1016,78,7.7
2015/10/2 12:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,42,Rain,299.21,1015,78,7.2
2015/10/2 13:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,42,Rain,299.68,1015,83,7.7
2015/10/2 14:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,41,Rain,300.04,1014,88,6.7
2015/10/2 15:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,13,38,Rain,299.91,1014,83,6.7
2015/10/2 16:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,21,30,Rain,300.68,1014,83,6.2
2015/10/2 17:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,14,37,No Rain,300.87,1013,78,7.2
2015/10/2 18:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,41,No Rain,299.55,1013,78,6.7
2015/10/2 19:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,20,31,No Rain,299.57,1013,78,7.7
2015/10/2 20:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,5,46,No Rain,299.64,1013,78,7.2
2015/10/2 21:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,0,52,No Rain,299.6,1014,74,7.7
2015/10/2 22:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,0,52,No Rain,299.57,1014,78,7.2
2015/10/2 23:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,50,No Rain,299.14,1014,74,6.7
2015/10/3 00:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,5,47,No Rain,298.9,1014,78,7.7
2015/10/3 01:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,8,44,No Rain,298.91,1014,78,6.7
2015/10/3 02:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,42,No Rain,298.67,1013,74,7.2
2015/10/3 03:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,42,No Rain,298.68,1013,74,6.7
2015/10/3 04:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,43,Rain,300.47,1009,36,0.51
2015/10/3 05:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,43,No Rain,298.77,1013,74,5.1
2015/10/3 06:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,12,40,No Rain,298.69,1014,69,4.6
2015/10/3 07:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,20,32,No Rain,299.95,1014,74,5.1
2015/10/3 08:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,31,21,No Rain,302.2,1015,74,5.1
2015/10/3 09:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,39,13,No Rain,304.22,1015,70,5.7
2015/10/3 10:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,29,23,No Rain,304.79,1015,66,5.1
2015/10/3 11:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,50,2,No Rain,305.87,1014,55,5.7
2015/10/3 12:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,38,14,No Rain,306.41,1014,59,6.7
2015/10/3 13:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,36,15,No Rain,306.46,1013,55,4.6
2015/10/3 14:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,32,20,No Rain,306.18,1013,55,4.6
2015/10/3 15:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,36,16,No Rain,306.01,1013,55,4.6
2015/10/3 16:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,29,23,No Rain,305.8,1013,55,5.7
2015/10/3 17:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,11,41,No Rain,304.23,1014,62,2.6
2015/10/3 18:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,50,No Rain,302.66,1014,62,5.7
2015/10/3 19:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,51,No Rain,302.16,1015,66,4.6
2015/10/3 20:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,0,52,No Rain,301.53,1016,70,4.1
2015/10/3 21:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,No Rain,301.19,1016,70,3.1
2015/10/3 22:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,6,45,No Rain,300.99,1017,70,4.1
2015/10/3 23:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,3,49,No Rain,300.76,1017,74,3.1
2015/10/4 00:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,6,46,No Rain,300.33,1017,74,2.6
2015/10/4 01:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,43,No Rain,300.55,1017,88,2.6
2015/10/4 02:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,11,41,No Rain,300.31,1017,88,2.6
2015/10/4 03:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,11,41,No Rain,299.79,1017,88,1.5
2015/10/4 04:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,11,41,No Rain,299.36,1017,94,0.5
2015/10/4 05:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,11,41,No Rain,299.47,1017,94,2.6
2015/10/4 06:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,42,No Rain,299.47,1018,88,2.6
2015/10/4 07:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,13,39,No Rain,300.99,1018,88,2.1
2015/10/4 08:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,25,27,No Rain,303.13,1018,70,6.2
2015/10/4 09:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,31,21,No Rain,304.33,1019,66,6.2
2015/10/4 10:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,34,18,No Rain,305.93,1019,59,5.7
2015/10/4 11:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,34,18,No Rain,307.21,1018,62,6.7
2015/10/4 12:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,20,31,No Rain,307.93,1017,59,6.7
2015/10/4 13:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,30,21,No Rain,307.43,1016,52,7.2
2015/10/4 14:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,23,28,No Rain,307.69,1016,49,8.2
2015/10/4 15:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,28,23,No Rain,306.9,1015,49,8.7
2015/10/4 16:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,9,42,No Rain,306.35,1015,55,8.7
2015/10/4 17:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,49,No Rain,304.71,1016,55,8.7
2015/10/4 18:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,1,50,No Rain,302.37,1016,66,7.2
2015/10/4 19:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,49,No Rain,301.75,1016,69,8.7
2015/10/4 20:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,5,46,No Rain,301.32,1017,69,6.7
2015/10/4 21:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,2,48,No Rain,301.09,1018,74,6.2
2015/10/4 22:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,7,44,No Rain,300.75,1018,74,6.7
2015/10/4 23:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,10,41,No Rain,300.75,1018,74,5.7
2015/10/5 00:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,13,38,No Rain,300.73,1018,74,5.7
2015/10/5 01:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,15,36,No Rain,300.32,1017,74,2.1
2015/10/5 02:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,15,36,No Rain,300.33,1017,78,5.1
2015/10/5 03:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,15,36,No Rain,300.14,1016,74,1.5
2015/10/5 04:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,16,35,No Rain,299.52,1016,83,1
2015/10/5 05:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,17,34,No Rain,299.47,1017,78,4.1
2015/10/5 06:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,18,33,No Rain,299.4,1017,83,1.5
2015/10/5 07:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,16,35,No Rain,301.37,1018,78,5.7
2015/10/5 08:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,16,35,No Rain,301.37,1018,78,5.7
2015/10/5 09:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,22,29,No Rain,303.72,1018,66,4.1
2015/10/5 10:35,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,33,18,No Rain,303.75,1018,62,5.1
2015/10/5 11:38,181,JianGuo & Heping Intersection,"Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.",25.02585,121.537383,Daan Dist.,1,52,33,17,No Rain,304.75,1018,62,5.7
